sample_id	gene_symbol	type
297	FCGRT	EXPLAINED
297	FST	EXPLAINED
297	GMFG	EXPLAINED
297	GNAI3	EXPLAINED
297	GNAO1	EXPLAINED
297	GNG12	EXPLAINED
297	GNG3	EXPLAINED
297	HLA-B	EXPLAINED
297	HLA-DMA	EXPLAINED
297	HLA-DMB	EXPLAINED
297	HLA-DPA1	EXPLAINED
297	HLA-DPB1	EXPLAINED
297	HLA-DQA1	EXPLAINED
297	HLA-DQB1	EXPLAINED
297	HLA-DRA	EXPLAINED
297	HLA-DRB1	EXPLAINED
297	IGF2	EXPLAINED
297	IGFBP2	EXPLAINED
297	IGFBP3	EXPLAINED
297	IGFBP4	EXPLAINED
297	IGKC	EXPLAINED
297	ITGAV	EXPLAINED
297	ITGB2	EXPLAINED
297	LAPTM5	EXPLAINED
297	MED13L	EXPLAINED
297	MED21	EXPLAINED
297	MED28	EXPLAINED
297	MGP	EXPLAINED
297	MMP12	EXPLAINED
297	MMP9	EXPLAINED
297	MYBPC1	EXPLAINED
297	NRXN1	EXPLAINED
297	PROS1	EXPLAINED
297	PRSS3	EXPLAINED
297	PSMB9	EXPLAINED
297	RBBP4	EXPLAINED
297	RDX	EXPLAINED
297	SDC4	EXPLAINED
297	SERPINA1	EXPLAINED
297	SMAD4	EXPLAINED
297	SP3	EXPLAINED
297	SPP1	EXPLAINED
297	SRGN	EXPLAINED
297	TF	EXPLAINED
297	TFPI	EXPLAINED
297	THBS1	EXPLAINED
297	TMOD1	EXPLAINED
297	TNC	EXPLAINED
297	VCAN	EXPLAINED
297	WNT5A	EXPLAINED
297	GLS2	MUTATED
297	GNB3	MUTATED
297	ACTC1	EXPLAINED
297	ADRA2A	EXPLAINED
297	BMP2	EXPLAINED
297	BTN3A3	EXPLAINED
297	C1QA	EXPLAINED
297	C1QB	EXPLAINED
297	C5AR1	EXPLAINED
297	CD44	EXPLAINED
297	CD74	EXPLAINED
297	CNTN1	EXPLAINED
297	CNTNAP1	EXPLAINED
297	COL3A1	EXPLAINED
297	COL4A1	EXPLAINED
297	COL4A2	EXPLAINED
297	CTSS	EXPLAINED
297	CXCR4	EXPLAINED
297	CXCR7	EXPLAINED
297	F2R	EXPLAINED
297	FCGR2B	EXPLAINED
297	FCGRT	EXPLAINED
297	FST	EXPLAINED
297	GMFG	EXPLAINED
297	GNAI3	EXPLAINED
297	GNAO1	EXPLAINED
297	GNG12	EXPLAINED
297	GNG3	EXPLAINED
297	HLA-B	EXPLAINED
297	HLA-DMA	EXPLAINED
297	HLA-DMB	EXPLAINED
297	HLA-DPA1	EXPLAINED
297	HLA-DPB1	EXPLAINED
297	HLA-DQA1	EXPLAINED
297	HLA-DQB1	EXPLAINED
297	HLA-DRA	EXPLAINED
297	HLA-DRB1	EXPLAINED
297	HTR2A	EXPLAINED
297	IGF2	EXPLAINED
297	IGFBP2	EXPLAINED
297	IGFBP3	EXPLAINED
297	IGFBP4	EXPLAINED
297	IGKC	EXPLAINED
297	ITGAV	EXPLAINED
297	ITGB2	EXPLAINED
297	LAPTM5	EXPLAINED
297	MGP	EXPLAINED
297	MMP12	EXPLAINED
297	MMP9	EXPLAINED
297	MYBPC1	EXPLAINED
297	NMB	EXPLAINED
297	NRXN1	EXPLAINED
297	PDYN	EXPLAINED
297	PNOC	EXPLAINED
297	PROS1	EXPLAINED
297	PRSS3	EXPLAINED
297	PSMB9	EXPLAINED
297	RDX	EXPLAINED
297	SDC4	EXPLAINED
297	SERPINA1	EXPLAINED
297	SMAD4	EXPLAINED
297	SP3	EXPLAINED
297	SPP1	EXPLAINED
297	SRGN	EXPLAINED
297	SST	EXPLAINED
297	TF	EXPLAINED
297	TFPI	EXPLAINED
297	THBS1	EXPLAINED
297	TMOD1	EXPLAINED
297	TNC	EXPLAINED
297	VCAN	EXPLAINED
297	WNT5A	EXPLAINED
297	GPR109B	MUTATED
297	GRIP1	MUTATED
297	GTF2H3	MUTATED
297	GUCY2C	MUTATED
297	H2AFJ	MUTATED
297	HIST1H2AC	EXPLAINED
297	NAP1L2	EXPLAINED
297	HIP1R	MUTATED
297	HLA-DRB1	MUTATED
297	ACTC1	EXPLAINED
297	BMP2	EXPLAINED
297	BTN3A3	EXPLAINED
297	C1QA	EXPLAINED
297	C1QB	EXPLAINED
297	CD44	EXPLAINED
297	CD74	EXPLAINED
297	CNTN1	EXPLAINED
297	CNTNAP1	EXPLAINED
297	COL3A1	EXPLAINED
297	COL4A1	EXPLAINED
297	COL4A2	EXPLAINED
297	CTSS	EXPLAINED
297	CXCR4	EXPLAINED
297	F2R	EXPLAINED
297	FCGR2B	EXPLAINED
297	FCGRT	EXPLAINED
297	FST	EXPLAINED
297	GMFG	EXPLAINED
297	GNG12	EXPLAINED
297	GNG3	EXPLAINED
297	HLA-B	EXPLAINED
297	HLA-DMA	EXPLAINED
297	HLA-DMB	EXPLAINED
297	HLA-DPA1	EXPLAINED
297	HLA-DPB1	EXPLAINED
297	HLA-DQA1	EXPLAINED
297	HLA-DQB1	EXPLAINED
297	HLA-DRA	EXPLAINED
297	IGF2	EXPLAINED
297	IGFBP2	EXPLAINED
297	IGFBP3	EXPLAINED
297	IGFBP4	EXPLAINED
297	IGKC	EXPLAINED
297	ITGAV	EXPLAINED
297	ITGB2	EXPLAINED
297	LAPTM5	EXPLAINED
297	MBP	EXPLAINED
297	MGP	EXPLAINED
297	MMP12	EXPLAINED
297	MMP9	EXPLAINED
297	MOG	EXPLAINED
297	MYBPC1	EXPLAINED
297	NRXN1	EXPLAINED
297	PLP1	EXPLAINED
297	PROS1	EXPLAINED
297	PRSS3	EXPLAINED
297	PSMB9	EXPLAINED
297	RDX	EXPLAINED
297	SDC4	EXPLAINED
297	SERPINA1	EXPLAINED
297	SMAD4	EXPLAINED
297	SP3	EXPLAINED
297	SPP1	EXPLAINED
297	SRGN	EXPLAINED
297	STAT4	EXPLAINED
297	TF	EXPLAINED
297	TFPI	EXPLAINED
297	THBS1	EXPLAINED
297	TMOD1	EXPLAINED
297	TNC	EXPLAINED
297	VCAN	EXPLAINED
297	HLA-DRB5	MUTATED
297	HMGA2	MUTATED
297	SP3	EXPLAINED
297	HNF1A	MUTATED
297	MAL	EXPLAINED
297	SMAD4	EXPLAINED
297	HRK	MUTATED
297	BCL2A1	EXPLAINED
297	HSPB8	MUTATED
297	IAPP	MUTATED
297	IDH1	MUTATED
297	IFNG	MUTATED
297	AMPH	EXPLAINED
297	CAMK2B	EXPLAINED
297	CAMK2G	EXPLAINED
297	CAV1	EXPLAINED
297	CNKSR2	EXPLAINED
297	DLG2	EXPLAINED
297	DNM1	EXPLAINED
297	DUSP1	EXPLAINED
297	EIF4E2	EXPLAINED
297	EIF4EBP1	EXPLAINED
297	FOS	EXPLAINED
297	GABBR1	EXPLAINED
297	GABBR2	EXPLAINED
297	GABRA1	EXPLAINED
297	GABRA2	EXPLAINED
297	GABRB1	EXPLAINED
297	GABRG2	EXPLAINED
297	GRIA2	EXPLAINED
297	GRIN2A	EXPLAINED
297	IRF1	EXPLAINED
297	ITGAV	EXPLAINED
297	MAPK10	EXPLAINED
297	MYC	EXPLAINED
297	NRAS	EXPLAINED
297	NSF	EXPLAINED
297	PIK3CA	EXPLAINED
297	PPP1R12A	EXPLAINED
297	PPP1R1A	EXPLAINED
297	PRKAR2B	EXPLAINED
297	RAB15	EXPLAINED
297	RAB26	EXPLAINED
297	RAB3A	EXPLAINED
297	RBBP4	EXPLAINED
297	RELN	EXPLAINED
297	RPH3A	EXPLAINED
297	RYR2	EXPLAINED
297	SH3GL2	EXPLAINED
297	SLC17A7	EXPLAINED
297	SLC6A1	EXPLAINED
297	SMAD4	EXPLAINED
297	SNAP25	EXPLAINED
297	SP3	EXPLAINED
297	STAT4	EXPLAINED
297	STX1A	EXPLAINED
297	STXBP1	EXPLAINED
297	SYN1	EXPLAINED
297	SYN2	EXPLAINED
297	SYT1	EXPLAINED
297	VAMP8	EXPLAINED
297	IFT172	MUTATED
297	IKZF4	MUTATED
297	IL22	MUTATED
297	IL10RB	EXPLAINED
297	IL23A	MUTATED
297	PIK3CA	EXPLAINED
297	STAT4	EXPLAINED
297	ING4	MUTATED
297	INHBC	MUTATED
297	ACTC1	EXPLAINED
297	BMP2	EXPLAINED
297	BTN3A3	EXPLAINED
297	C1QA	EXPLAINED
297	C1QB	EXPLAINED
297	CD44	EXPLAINED
297	CD74	EXPLAINED
297	CNTN1	EXPLAINED
297	CNTNAP1	EXPLAINED
297	COL3A1	EXPLAINED
297	COL4A1	EXPLAINED
297	COL4A2	EXPLAINED
297	CTSS	EXPLAINED
297	CXCR4	EXPLAINED
297	F2R	EXPLAINED
297	FCGR2B	EXPLAINED
297	FCGRT	EXPLAINED
297	FST	EXPLAINED
297	GMFG	EXPLAINED
297	GNG12	EXPLAINED
297	GNG3	EXPLAINED
297	HLA-B	EXPLAINED
297	HLA-DMA	EXPLAINED
297	HLA-DMB	EXPLAINED
297	HLA-DPA1	EXPLAINED
297	HLA-DPB1	EXPLAINED
297	HLA-DQA1	EXPLAINED
297	HLA-DQB1	EXPLAINED
297	HLA-DRA	EXPLAINED
297	HLA-DRB1	EXPLAINED
297	IGF2	EXPLAINED
297	IGFBP2	EXPLAINED
297	IGFBP3	EXPLAINED
297	IGFBP4	EXPLAINED
297	IGKC	EXPLAINED
297	ITGAV	EXPLAINED
297	ITGB2	EXPLAINED
297	LAPTM5	EXPLAINED
297	MGP	EXPLAINED
297	MMP12	EXPLAINED
297	MMP9	EXPLAINED
297	MYBPC1	EXPLAINED
297	NRXN1	EXPLAINED
297	PROS1	EXPLAINED
297	PRSS3	EXPLAINED
297	PSMB9	EXPLAINED
297	RDX	EXPLAINED
297	SDC4	EXPLAINED
297	SERPINA1	EXPLAINED
297	SMAD4	EXPLAINED
297	SP3	EXPLAINED
297	SPP1	EXPLAINED
297	SRGN	EXPLAINED
297	TF	EXPLAINED
297	TFPI	EXPLAINED
297	THBS1	EXPLAINED
297	TMOD1	EXPLAINED
297	TNC	EXPLAINED
297	VCAN	EXPLAINED
297	INHBE	MUTATED
297	ACTC1	EXPLAINED
297	BMP2	EXPLAINED
297	BTN3A3	EXPLAINED
297	C1QA	EXPLAINED
297	C1QB	EXPLAINED
297	CD44	EXPLAINED
297	CD74	EXPLAINED
297	CNTN1	EXPLAINED
297	CNTNAP1	EXPLAINED
297	COL3A1	EXPLAINED
297	COL4A1	EXPLAINED
297	COL4A2	EXPLAINED
297	CTSS	EXPLAINED
297	CXCR4	EXPLAINED
297	F2R	EXPLAINED
297	FCGR2B	EXPLAINED
297	FCGRT	EXPLAINED
297	FST	EXPLAINED
297	GMFG	EXPLAINED
297	GNG12	EXPLAINED
297	GNG3	EXPLAINED
297	HLA-B	EXPLAINED
297	HLA-DMA	EXPLAINED
297	HLA-DMB	EXPLAINED
297	HLA-DPA1	EXPLAINED
297	HLA-DPB1	EXPLAINED
297	HLA-DQA1	EXPLAINED
297	HLA-DQB1	EXPLAINED
297	HLA-DRA	EXPLAINED
297	HLA-DRB1	EXPLAINED
297	IGF2	EXPLAINED
297	IGFBP2	EXPLAINED
297	IGFBP3	EXPLAINED
297	IGFBP4	EXPLAINED
297	IGKC	EXPLAINED
297	ITGAV	EXPLAINED
297	ITGB2	EXPLAINED
297	LAPTM5	EXPLAINED
297	MGP	EXPLAINED
297	MMP12	EXPLAINED
297	MMP9	EXPLAINED
297	MYBPC1	EXPLAINED
297	NRXN1	EXPLAINED
297	PROS1	EXPLAINED
297	PRSS3	EXPLAINED
297	PSMB9	EXPLAINED
297	RDX	EXPLAINED
297	SDC4	EXPLAINED
297	SERPINA1	EXPLAINED
297	SMAD4	EXPLAINED
297	SP3	EXPLAINED
297	SPP1	EXPLAINED
297	SRGN	EXPLAINED
297	TF	EXPLAINED
297	TFPI	EXPLAINED
297	THBS1	EXPLAINED
297	TMOD1	EXPLAINED
297	TNC	EXPLAINED
297	VCAN	EXPLAINED
297	IPO8	MUTATED
297	TNFRSF1A	EXPLAINED
297	IRAK3	MUTATED
297	CD14	EXPLAINED
297	ITGB2	EXPLAINED
297	LY96	EXPLAINED
297	SP3	EXPLAINED
297	ITPR2	MUTATED
297	CAMK2B	EXPLAINED
297	ITPKA	EXPLAINED
297	JAK1	MUTATED
297	AMPH	EXPLAINED
297	CAMK2B	EXPLAINED
297	CAMK2G	EXPLAINED
297	CAV1	EXPLAINED
297	CNKSR2	EXPLAINED
297	DLG2	EXPLAINED
297	DNM1	EXPLAINED
297	DUSP1	EXPLAINED
297	EIF4E2	EXPLAINED
297	EIF4EBP1	EXPLAINED
297	GABBR1	EXPLAINED
297	GABBR2	EXPLAINED
297	GABRA1	EXPLAINED
297	GABRA2	EXPLAINED
297	GABRB1	EXPLAINED
297	GABRG2	EXPLAINED
297	GRIA2	EXPLAINED
297	GRIN2A	EXPLAINED
297	HLA-DRA	EXPLAINED
297	HLA-DRB1	EXPLAINED
297	IL10RB	EXPLAINED
297	ITGAV	EXPLAINED
297	MAPK10	EXPLAINED
297	NRAS	EXPLAINED
297	NSF	EXPLAINED
297	PIK3CA	EXPLAINED
297	PPP1R12A	EXPLAINED
297	PPP1R1A	EXPLAINED
297	PRKAR2B	EXPLAINED
297	RAB15	EXPLAINED
297	RAB26	EXPLAINED
297	RAB3A	EXPLAINED
297	RELN	EXPLAINED
297	RPH3A	EXPLAINED
297	RYR2	EXPLAINED
297	SH3GL2	EXPLAINED
297	SLC17A7	EXPLAINED
297	SLC6A1	EXPLAINED
297	SMAD4	EXPLAINED
297	SNAP25	EXPLAINED
297	STAT4	EXPLAINED
297	STX1A	EXPLAINED
297	STXBP1	EXPLAINED
297	SYN1	EXPLAINED
297	SYN2	EXPLAINED
297	SYT1	EXPLAINED
297	TNFRSF1A	EXPLAINED
297	VAMP8	EXPLAINED
297	JARID1D	MUTATED
297	KCNA1	MUTATED
297	KCNA5	MUTATED
297	KCNA6	MUTATED
297	KCNH6	MUTATED
297	KIF5A	MUTATED
297	KIF5C	EXPLAINED
297	KLC1	EXPLAINED
297	TUBA4A	EXPLAINED
297	TUBB4	EXPLAINED
297	KNTC1	MUTATED
297	ITGB3BP	EXPLAINED
297	MAD2L1	EXPLAINED
297	MLF1IP	EXPLAINED
297	NUP107	EXPLAINED
297	LGR5	MUTATED
297	LHX5	MUTATED
297	LMO3	MUTATED
297	LRP1	MUTATED
297	ACTC1	EXPLAINED
297	BMP2	EXPLAINED
297	BTN3A3	EXPLAINED
297	C1QA	EXPLAINED
297	C1QB	EXPLAINED
297	CAV1	EXPLAINED
297	CD44	EXPLAINED
297	CD74	EXPLAINED
297	CNTN1	EXPLAINED
297	CNTNAP1	EXPLAINED
297	COL3A1	EXPLAINED
297	COL4A1	EXPLAINED
297	COL4A2	EXPLAINED
297	CTSS	EXPLAINED
297	CXCR4	EXPLAINED
297	DAB2	EXPLAINED
297	F2R	EXPLAINED
297	FCGR2B	EXPLAINED
297	FCGRT	EXPLAINED
297	FST	EXPLAINED
297	GMFG	EXPLAINED
297	GNG12	EXPLAINED
297	GNG3	EXPLAINED
297	HLA-B	EXPLAINED
297	HLA-DMA	EXPLAINED
297	HLA-DMB	EXPLAINED
297	HLA-DPA1	EXPLAINED
297	HLA-DPB1	EXPLAINED
297	HLA-DQA1	EXPLAINED
297	HLA-DQB1	EXPLAINED
297	HLA-DRA	EXPLAINED
297	HLA-DRB1	EXPLAINED
297	IGF2	EXPLAINED
297	IGFBP2	EXPLAINED
297	IGFBP3	EXPLAINED
297	IGFBP4	EXPLAINED
297	IGKC	EXPLAINED
297	ITGAV	EXPLAINED
297	ITGB2	EXPLAINED
297	LAPTM5	EXPLAINED
297	LTF	EXPLAINED
297	LYZ	EXPLAINED
297	MGP	EXPLAINED
297	MMP12	EXPLAINED
297	MMP9	EXPLAINED
297	MYBPC1	EXPLAINED
297	NRXN1	EXPLAINED
297	PROS1	EXPLAINED
297	PRSS3	EXPLAINED
297	PSMB9	EXPLAINED
297	RDX	EXPLAINED
297	SDC4	EXPLAINED
297	SERPINA1	EXPLAINED
297	SERPINB2	EXPLAINED
297	SERPINE1	EXPLAINED
297	SMAD4	EXPLAINED
297	SP3	EXPLAINED
297	SPP1	EXPLAINED
297	SRGN	EXPLAINED
297	TF	EXPLAINED
297	TFPI	EXPLAINED
297	THBS1	EXPLAINED
297	TMOD1	EXPLAINED
297	TNC	EXPLAINED
297	VCAN	EXPLAINED
297	LRP2	MUTATED
297	DAB2	EXPLAINED
297	THBS1	EXPLAINED
297	LTBR	MUTATED
297	LYZ	MUTATED
297	LTF	EXPLAINED
297	MARS	MUTATED
297	MDM2	MUTATED
297	ATF3	EXPLAINED
297	CCNA1	EXPLAINED
297	CD69	EXPLAINED
297	CDK4	EXPLAINED
297	CDKN2A	EXPLAINED
297	CDKN2C	EXPLAINED
297	DDIT3	EXPLAINED
297	FOS	EXPLAINED
297	GMNN	EXPLAINED
297	MCM2	EXPLAINED
297	MYC	EXPLAINED
297	PIK3CA	EXPLAINED
297	PSMB8	EXPLAINED
297	PSMB9	EXPLAINED
297	PSMD9	EXPLAINED
297	SMAD4	EXPLAINED
297	TRIB3	EXPLAINED
297	MED13L	MUTATED
297	MED21	EXPLAINED
297	MED28	EXPLAINED
297	SP3	EXPLAINED
297	MED21	MUTATED
297	MED13L	EXPLAINED
297	MED28	EXPLAINED
297	SP3	EXPLAINED
297	MGP	MUTATED
297	ACTC1	EXPLAINED
297	BMP2	EXPLAINED
297	BTN3A3	EXPLAINED
297	C1QA	EXPLAINED
297	C1QB	EXPLAINED
297	CD44	EXPLAINED
297	CD74	EXPLAINED
297	CNTN1	EXPLAINED
297	CNTNAP1	EXPLAINED
297	COL3A1	EXPLAINED
297	COL4A1	EXPLAINED
297	COL4A2	EXPLAINED
297	CTSS	EXPLAINED
297	CXCR4	EXPLAINED
297	F2R	EXPLAINED
297	FCGR2B	EXPLAINED
297	FCGRT	EXPLAINED
297	FST	EXPLAINED
297	GMFG	EXPLAINED
297	GNG12	EXPLAINED
297	GNG3	EXPLAINED
297	HLA-B	EXPLAINED
297	HLA-DMA	EXPLAINED
297	HLA-DMB	EXPLAINED
297	HLA-DPA1	EXPLAINED
297	HLA-DPB1	EXPLAINED
297	HLA-DQA1	EXPLAINED
297	HLA-DQB1	EXPLAINED
297	HLA-DRA	EXPLAINED
297	HLA-DRB1	EXPLAINED
297	IGF2	EXPLAINED
297	IGFBP2	EXPLAINED
297	IGFBP3	EXPLAINED
297	IGFBP4	EXPLAINED
297	IGKC	EXPLAINED
297	ITGAV	EXPLAINED
297	ITGB2	EXPLAINED
297	LAPTM5	EXPLAINED
297	MMP12	EXPLAINED
297	MMP9	EXPLAINED
297	MYBPC1	EXPLAINED
297	NRXN1	EXPLAINED
297	PROS1	EXPLAINED
297	PRSS3	EXPLAINED
297	PSMB9	EXPLAINED
297	RDX	EXPLAINED
297	SDC4	EXPLAINED
297	SERPINA1	EXPLAINED
297	SMAD4	EXPLAINED
297	SP3	EXPLAINED
297	SPP1	EXPLAINED
297	SRGN	EXPLAINED
297	TF	EXPLAINED
297	TFPI	EXPLAINED
297	THBS1	EXPLAINED
297	TMOD1	EXPLAINED
297	TNC	EXPLAINED
297	VCAN	EXPLAINED
297	MIP	MUTATED
297	MLXIP	MUTATED
297	MON2	MUTATED
297	MSI1	MUTATED
297	NR2E1	EXPLAINED
297	MYO1A	MUTATED
297	ACTC1	EXPLAINED
297	MYO1E	MUTATED
297	ACTC1	EXPLAINED
297	NAB2	MUTATED
297	NCAPD2	MUTATED
297	CDK4	EXPLAINED
297	PRKAR2B	EXPLAINED
297	SMC4	EXPLAINED
297	NCOR2	MUTATED
297	NR0B1	EXPLAINED
297	NR2E1	EXPLAINED
297	NR3C2	EXPLAINED
297	RBBP4	EXPLAINED
297	TNFRSF1A	EXPLAINED
297	NDUFA9	MUTATED
297	NOS1	MUTATED
297	AMPH	EXPLAINED
297	CAMK2B	EXPLAINED
297	CAMK2G	EXPLAINED
297	CAV1	EXPLAINED
297	CNKSR2	EXPLAINED
297	DLG2	EXPLAINED
297	DNM1	EXPLAINED
297	DUSP1	EXPLAINED
297	EIF4E2	EXPLAINED
297	EIF4EBP1	EXPLAINED
297	GABBR1	EXPLAINED
297	GABBR2	EXPLAINED
297	GABRA1	EXPLAINED
297	GABRA2	EXPLAINED
297	GABRB1	EXPLAINED
297	GABRG2	EXPLAINED
297	GRIA2	EXPLAINED
297	GRIN2A	EXPLAINED
297	GUCY1B3	EXPLAINED
297	HMOX1	EXPLAINED
297	ITGAV	EXPLAINED
297	MAPK10	EXPLAINED
297	NRAS	EXPLAINED
297	NSF	EXPLAINED
297	PIK3CA	EXPLAINED
297	PPP1R12A	EXPLAINED
297	PPP1R1A	EXPLAINED
297	PRKAR2B	EXPLAINED
297	RAB15	EXPLAINED
297	RAB26	EXPLAINED
297	RAB3A	EXPLAINED
297	RELN	EXPLAINED
297	RPH3A	EXPLAINED
297	RYR2	EXPLAINED
297	SH3GL2	EXPLAINED
297	SLC17A7	EXPLAINED
297	SLC6A1	EXPLAINED
297	SMAD4	EXPLAINED
297	SNAP25	EXPLAINED
297	STX1A	EXPLAINED
297	STXBP1	EXPLAINED
297	SYN1	EXPLAINED
297	SYN2	EXPLAINED
297	SYT1	EXPLAINED
297	VAMP8	EXPLAINED
297	NTF3	MUTATED
297	BDNF	EXPLAINED
297	MAPK10	EXPLAINED
297	NRAS	EXPLAINED
297	PIK3CA	EXPLAINED
297	NUP107	MUTATED
297	ITGB3BP	EXPLAINED
297	MAD2L1	EXPLAINED
297	MLF1IP	EXPLAINED
297	SFRS9	EXPLAINED
297	NUP98	MUTATED
297	ITGB3BP	EXPLAINED
297	MAD2L1	EXPLAINED
297	MLF1IP	EXPLAINED
297	NUP107	EXPLAINED
297	SFRS9	EXPLAINED
297	OASL	MUTATED
297	ISG15	EXPLAINED
297	OBFC2B	MUTATED
297	OR1A2	MUTATED
297	OR2A7	MUTATED
297	ORAI1	MUTATED
297	OS9	MUTATED
297	P2RX4	MUTATED
297	AMPH	EXPLAINED
297	CAMK2B	EXPLAINED
297	CAMK2G	EXPLAINED
297	CAV1	EXPLAINED
297	CNKSR2	EXPLAINED
297	DLG2	EXPLAINED
297	DNM1	EXPLAINED
297	DUSP1	EXPLAINED
297	EIF4E2	EXPLAINED
297	EIF4EBP1	EXPLAINED
297	GABBR1	EXPLAINED
297	GABBR2	EXPLAINED
297	GABRA1	EXPLAINED
297	GABRA2	EXPLAINED
297	GABRB1	EXPLAINED
297	GABRG2	EXPLAINED
297	GRIA2	EXPLAINED
297	GRIN2A	EXPLAINED
297	ITGAV	EXPLAINED
297	MAPK10	EXPLAINED
297	NRAS	EXPLAINED
297	NSF	EXPLAINED
297	PIK3CA	EXPLAINED
297	PPP1R12A	EXPLAINED
297	PPP1R1A	EXPLAINED
297	PRKAR2B	EXPLAINED
297	RAB15	EXPLAINED
297	RAB26	EXPLAINED
297	RAB3A	EXPLAINED
297	RELN	EXPLAINED
297	RPH3A	EXPLAINED
297	RYR2	EXPLAINED
297	SH3GL2	EXPLAINED
297	SLC17A7	EXPLAINED
297	SLC6A1	EXPLAINED
297	SMAD4	EXPLAINED
297	SNAP25	EXPLAINED
297	STX1A	EXPLAINED
297	STXBP1	EXPLAINED
297	SYN1	EXPLAINED
297	SYN2	EXPLAINED
297	SYT1	EXPLAINED
297	VAMP8	EXPLAINED
297	P2RX7	MUTATED
297	AMPH	EXPLAINED
297	CAMK2B	EXPLAINED
297	CAMK2G	EXPLAINED
297	CAV1	EXPLAINED
297	CNKSR2	EXPLAINED
297	DLG2	EXPLAINED
297	DNM1	EXPLAINED
297	DUSP1	EXPLAINED
297	EIF4E2	EXPLAINED
297	EIF4EBP1	EXPLAINED
297	GABBR1	EXPLAINED
297	GABBR2	EXPLAINED
297	GABRA1	EXPLAINED
297	GABRA2	EXPLAINED
297	GABRB1	EXPLAINED
297	GABRG2	EXPLAINED
297	GRIA2	EXPLAINED
297	GRIN2A	EXPLAINED
297	ITGAV	EXPLAINED
297	MAPK10	EXPLAINED
297	NRAS	EXPLAINED
297	NSF	EXPLAINED
297	PIK3CA	EXPLAINED
297	PPP1R12A	EXPLAINED
297	PPP1R1A	EXPLAINED
297	PRKAR2B	EXPLAINED
297	RAB15	EXPLAINED
297	RAB26	EXPLAINED
297	RAB3A	EXPLAINED
297	RELN	EXPLAINED
297	RPH3A	EXPLAINED
297	RYR2	EXPLAINED
297	SH3GL2	EXPLAINED
297	SLC17A7	EXPLAINED
297	SLC6A1	EXPLAINED
297	SMAD4	EXPLAINED
297	SNAP25	EXPLAINED
297	STX1A	EXPLAINED
297	STXBP1	EXPLAINED
297	SYN1	EXPLAINED
297	SYN2	EXPLAINED
297	SYT1	EXPLAINED
297	VAMP8	EXPLAINED
297	PAN2	MUTATED
297	PAN3	MUTATED
297	PAWR	MUTATED
297	PCDH11Y	MUTATED
297	CDH11	EXPLAINED
297	PCDH9	EXPLAINED
297	PCDHAC2	MUTATED
297	CDH11	EXPLAINED
297	PCDH9	EXPLAINED
297	PDE3A	MUTATED
297	PRKAR2B	EXPLAINED
297	PDE6H	MUTATED
297	PEBP1	MUTATED
297	PIK3CA	EXPLAINED
297	PRKD1	EXPLAINED
297	STAT4	EXPLAINED
297	PGK1	MUTATED
297	PHB2	MUTATED
297	PIP4K2C	MUTATED
297	PIK3CA	EXPLAINED
297	PKP2	MUTATED
297	PLA2G1B	MUTATED
297	GNAI3	EXPLAINED
297	GNAO1	EXPLAINED
297	PLCZ1	MUTATED
297	CAMK2B	EXPLAINED
297	DGKZ	EXPLAINED
297	GNAI3	EXPLAINED
297	GNAO1	EXPLAINED
297	ITGAV	EXPLAINED
297	ITPKA	EXPLAINED
297	PI4KA	EXPLAINED
297	PIK3CA	EXPLAINED
297	RGS1	EXPLAINED
297	RGS4	EXPLAINED
297	POP5	MUTATED
297	PPFIBP1	MUTATED
297	PPFIA2	EXPLAINED
297	PTPRD	EXPLAINED
297	PPP1R12A	MUTATED
297	AMPH	EXPLAINED
297	CAMK2B	EXPLAINED
297	CAMK2G	EXPLAINED
297	CAV1	EXPLAINED
297	CNKSR2	EXPLAINED
297	DLG2	EXPLAINED
297	DNM1	EXPLAINED
297	DUSP1	EXPLAINED
297	EIF4E2	EXPLAINED
297	EIF4EBP1	EXPLAINED
297	GABBR1	EXPLAINED
297	GABBR2	EXPLAINED
297	GABRA1	EXPLAINED
297	GABRA2	EXPLAINED
297	GABRB1	EXPLAINED
297	GABRG2	EXPLAINED
297	GRIA2	EXPLAINED
297	GRIN2A	EXPLAINED
297	ITGAV	EXPLAINED
297	MAPK10	EXPLAINED
297	NRAS	EXPLAINED
297	NSF	EXPLAINED
297	PIK3CA	EXPLAINED
297	PPP1R1A	EXPLAINED
297	PRKAR2B	EXPLAINED
297	RAB15	EXPLAINED
297	RAB26	EXPLAINED
297	RAB3A	EXPLAINED
297	RELN	EXPLAINED
297	RPH3A	EXPLAINED
297	RYR2	EXPLAINED
297	SH3GL2	EXPLAINED
297	SLC17A7	EXPLAINED
297	SLC6A1	EXPLAINED
297	SMAD4	EXPLAINED
297	SNAP25	EXPLAINED
297	STX1A	EXPLAINED
297	STXBP1	EXPLAINED
297	SYN1	EXPLAINED
297	SYN2	EXPLAINED
297	SYT1	EXPLAINED
297	VAMP8	EXPLAINED
297	PRKAB1	MUTATED
297	NPY	EXPLAINED
297	PRKY	MUTATED
297	AMPH	EXPLAINED
297	CAMK2B	EXPLAINED
297	CAMK2G	EXPLAINED
297	CAV1	EXPLAINED
297	CNKSR2	EXPLAINED
297	DLG2	EXPLAINED
297	DNM1	EXPLAINED
297	DUSP1	EXPLAINED
297	EIF4E2	EXPLAINED
297	EIF4EBP1	EXPLAINED
