sample_id	gene_symbol	type
246	SYT1	EXPLAINED
246	VAMP2	EXPLAINED
246	VAMP8	EXPLAINED
246	YWHAH	EXPLAINED
246	IFNA10	MUTATED
246	IFNA16	MUTATED
246	IFNA17	MUTATED
246	IFNA21	MUTATED
246	IFNA4	MUTATED
246	IFNA7	MUTATED
246	IFNW1	MUTATED
246	IL3RA	MUTATED
246	SOCS2	EXPLAINED
246	STAT4	EXPLAINED
246	KCNS3	MUTATED
246	LARP1	MUTATED
246	MYO19	MUTATED
246	MYO1D	MUTATED
246	NLRP3	MUTATED
246	PYCARD	EXPLAINED
246	NR1H4	MUTATED
246	NRCAM	MUTATED
246	OR10H2	MUTATED
246	OR52J3	MUTATED
246	PDGFRA	MUTATED
246	SHC3	EXPLAINED
246	SPRY1	EXPLAINED
246	STAT4	EXPLAINED
246	PHLDA3	MUTATED
246	PPBP	MUTATED
246	PTPRM	MUTATED
246	RAB3D	MUTATED
246	RIMS2	EXPLAINED
246	RPH3A	EXPLAINED
246	YWHAH	EXPLAINED
246	RELN	MUTATED
246	RPGRIP1	MUTATED
246	SEC61G	MUTATED
246	SPCS3	EXPLAINED
246	SSR3	EXPLAINED
246	SERPINE1	MUTATED
246	SSTR4	MUTATED
246	UBE3C	MUTATED
246	UGT1A1	MUTATED
246	USH2A	MUTATED
246	USP6	MUTATED
246	ZNF3	MUTATED
246	ZNF468	EXPLAINED
246	ZNF91	EXPLAINED
246	ZNF91	MUTATED
247	ADCY1	MUTATED
247	GNAO1	EXPLAINED
247	ADCYAP1R1	MUTATED
247	AEBP1	MUTATED
247	DDR2	EXPLAINED
247	ANLN	MUTATED
247	APBB1	MUTATED
247	AQP1	MUTATED
247	CAMK2B	MUTATED
247	CAMK2G	EXPLAINED
247	CAV1	EXPLAINED
247	GRIA2	EXPLAINED
247	GRIA3	EXPLAINED
247	MAPT	EXPLAINED
247	NEFH	EXPLAINED
247	NEFL	EXPLAINED
247	NEFM	EXPLAINED
247	NSF	EXPLAINED
247	STXBP1	EXPLAINED
247	SYT1	EXPLAINED
247	CBX3	MUTATED
247	CCM2	MUTATED
247	CEP135	MUTATED
247	TUBB4	EXPLAINED
247	CHN2	MUTATED
247	CNTNAP3	MUTATED
247	COL5A2	MUTATED
247	FLNA	EXPLAINED
247	FLNC	EXPLAINED
247	ITGA2	EXPLAINED
247	ITGB2	EXPLAINED
247	ITGBL1	EXPLAINED
247	LAMB1	EXPLAINED
247	PAK3	EXPLAINED
247	PAK6	EXPLAINED
247	PAK7	EXPLAINED
247	SV2A	EXPLAINED
247	SV2B	EXPLAINED
247	TNC	EXPLAINED
247	VCAN	EXPLAINED
247	YWHAH	EXPLAINED
247	CPS1	MUTATED
247	CREB5	MUTATED
247	CRHR2	MUTATED
247	CYCS	MUTATED
247	DBNL	MUTATED
247	HLA-DRA	EXPLAINED
247	HLA-DRB1	EXPLAINED
247	MBP	EXPLAINED
247	MOG	EXPLAINED
247	PLP1	EXPLAINED
247	PSMB9	EXPLAINED
247	TRIM22	EXPLAINED
247	UBE2C	EXPLAINED
247	DDX56	MUTATED
247	DUS1L	MUTATED
247	EGFR	MUTATED
247	FGF13	EXPLAINED
247	FGF9	EXPLAINED
247	LAMB1	EXPLAINED
247	MET	EXPLAINED
247	PAK3	EXPLAINED
247	PAK6	EXPLAINED
247	PAK7	EXPLAINED
247	RAP1GAP	EXPLAINED
247	SH3GL2	EXPLAINED
247	STAT3	EXPLAINED
247	SV2A	EXPLAINED
247	SV2B	EXPLAINED
247	TIMP1	EXPLAINED
247	TNC	EXPLAINED
247	VAMP8	EXPLAINED
247	VCAN	EXPLAINED
247	VIP	EXPLAINED
247	YWHAH	EXPLAINED
247	EIF2AK3	MUTATED
247	ELMO1	MUTATED
247	MSN	EXPLAINED
247	VCAM1	EXPLAINED
247	EVX1	MUTATED
247	GARS	MUTATED
247	GCK	MUTATED
247	GHRHR	MUTATED
247	GLI3	MUTATED
247	PPP3CB	EXPLAINED
247	RAP1GAP	EXPLAINED
247	H2AFV	MUTATED
247	HNRNPA2B1	MUTATED
247	PTBP1	EXPLAINED
247	HOXA1	MUTATED
247	HOXA10	MUTATED
247	HOXA11	MUTATED
247	HOXA13	MUTATED
247	HOXA2	MUTATED
247	HOXA3	MUTATED
247	HOXA4	MUTATED
247	HOXA5	MUTATED
247	HOXA7	MUTATED
247	HOXA9	MUTATED
247	PSMB9	EXPLAINED
247	PYCARD	EXPLAINED
247	SCG3	EXPLAINED
247	UBE2C	EXPLAINED
247	HUS1	MUTATED
247	PCNA	EXPLAINED
247	POLD2	EXPLAINED
247	IFNA1	MUTATED
247	IFNA2	MUTATED
247	IFNA8	MUTATED
247	IFNE1	MUTATED
247	IGFBP1	MUTATED
247	IGFBP3	MUTATED
247	INHBA	MUTATED
247	IPO5	MUTATED
247	JARID1D	MUTATED
247	JAZF1	MUTATED
247	KIR2DL4	MUTATED
247	LSM5	MUTATED
247	MMP13	MUTATED
247	MPP6	MUTATED
247	MRPS24	MUTATED
247	MYL7	MUTATED
247	NFE2L3	MUTATED
247	NFKBIA	MUTATED
247	STAT3	EXPLAINED
247	TIMP1	EXPLAINED
247	TNFRSF1A	EXPLAINED
247	VIP	EXPLAINED
247	NOD1	MUTATED
247	NPY	MUTATED
247	NRIP1	MUTATED
247	NRXN1	MUTATED
247	OGDH	MUTATED
247	OR52N5	MUTATED
247	PDE1C	MUTATED
247	PDPR	MUTATED
247	PLEKHA8	MUTATED
247	POLD2	MUTATED
247	PPIA	MUTATED
247	PPIB	EXPLAINED
247	PPP3CA	EXPLAINED
247	PPP3CB	EXPLAINED
247	RPN1	EXPLAINED
247	S100A8	EXPLAINED
247	SEC61A2	EXPLAINED
247	PSMA2	MUTATED
247	PSMB9	EXPLAINED
247	SNCA	EXPLAINED
247	SNCB	EXPLAINED
247	UBE2C	EXPLAINED
247	UCHL1	EXPLAINED
247	YWHAH	EXPLAINED
247	PURB	MUTATED
247	RAMP3	MUTATED
247	RP9	MUTATED
247	RPE65	MUTATED
247	SEC61G	MUTATED
247	SEPT7	MUTATED
247	SFRP4	MUTATED
247	SKAP2	MUTATED
247	SLC7A7	MUTATED
247	SOD2	MUTATED
247	STK17A	MUTATED
247	TAX1BP1	MUTATED
247	TBRG4	MUTATED
247	TBX20	MUTATED
247	TNS3	MUTATED
247	TRPV4	MUTATED
247	UBE2D4	MUTATED
247	UPP1	MUTATED
247	YKT6	MUTATED
247	ZMIZ2	MUTATED
248	A1CF	MUTATED
248	CACNA1H	MUTATED
248	RYR2	EXPLAINED
248	CCL3	MUTATED
248	CD33	MUTATED
248	CDKN2A	MUTATED
248	CDKN2C	EXPLAINED
248	MCM2	EXPLAINED
248	MCM7	EXPLAINED
248	PCNA	EXPLAINED
248	CDKN2B	MUTATED
248	CNTN6	MUTATED
248	CPS1	MUTATED
248	CYP8B1	MUTATED
248	DCHS1	MUTATED
248	DNAH9	MUTATED
248	MSN	EXPLAINED
248	VCAM1	EXPLAINED
248	EGFR	MUTATED
248	ERBB3	EXPLAINED
248	FGF13	EXPLAINED
248	FGF9	EXPLAINED
248	IRF1	EXPLAINED
248	PDGFC	EXPLAINED
248	PDGFD	EXPLAINED
248	PRKD1	EXPLAINED
248	RAP1GAP	EXPLAINED
248	SH3GL2	EXPLAINED
248	SPRY1	EXPLAINED
248	SPRY4	EXPLAINED
248	STAT4	EXPLAINED
248	TNC	EXPLAINED
248	VCAN	EXPLAINED
248	VEGFA	EXPLAINED
248	YWHAH	EXPLAINED
248	GPR4	MUTATED
248	HSF1	MUTATED
248	IFNA1	MUTATED
248	IFNA10	MUTATED
248	IFNA14	MUTATED
248	IFNA16	MUTATED
248	IFNA17	MUTATED
248	IFNA2	MUTATED
248	IFNA21	MUTATED
248	IFNA4	MUTATED
248	IFNA5	MUTATED
248	IFNA6	MUTATED
248	IFNA7	MUTATED
248	IFNA8	MUTATED
248	IFNB1	MUTATED
248	IFNE1	MUTATED
248	IFNW1	MUTATED
248	IGF2BP1	MUTATED
248	JARID1D	MUTATED
248	JUP	MUTATED
248	MMP2	EXPLAINED
248	TIMP1	EXPLAINED
248	TIMP4	EXPLAINED
248	KLHL9	MUTATED
248	MAP4K2	MUTATED
248	TNFRSF1A	EXPLAINED
248	MAPK8IP3	MUTATED
248	MEF2A	MUTATED
248	MLL3	MUTATED
248	NAIP	MUTATED
248	NXF1	MUTATED
248	NXT1	EXPLAINED
248	OGDHL	MUTATED
248	OR4C6	MUTATED
248	PON1	MUTATED
248	RARB	MUTATED
248	RARRES3	EXPLAINED
248	RBP1	EXPLAINED
248	RIPK4	MUTATED
248	SCNN1G	MUTATED
248	SEC61G	MUTATED
248	SEMG2	MUTATED
248	SERPINB2	MUTATED
248	SHANK3	MUTATED
248	SLCO1B3	MUTATED
248	SOX9	MUTATED
248	SPTB	MUTATED
248	TRAF3IP2	MUTATED
248	TRRAP	MUTATED
249	A1CF	MUTATED
249	AGL	MUTATED
249	GYG2	EXPLAINED
249	ALS2CR8	MUTATED
249	LMO3	EXPLAINED
249	ASB13	MUTATED
249	CACNA1E	MUTATED
249	GNG12	EXPLAINED
249	GNG3	EXPLAINED
249	RYR2	EXPLAINED
249	CDKN2A	MUTATED
249	CDKN2B	MUTATED
249	CELSR3	MUTATED
249	CTNNAL1	EXPLAINED
249	PCDH9	EXPLAINED
249	CHD9	MUTATED
249	CNTN5	MUTATED
249	COL6A2	MUTATED
249	FLNC	EXPLAINED
249	ITGB2	EXPLAINED
249	TGFB1I1	EXPLAINED
249	CSTF2T	MUTATED
249	CYP11B2	MUTATED
249	CYP2A13	MUTATED
249	DDR1	MUTATED
249	DDR2	EXPLAINED
249	DKK1	MUTATED
249	DNMBP	MUTATED
249	DVL1	MUTATED
249	WNT5A	EXPLAINED
249	ELAVL2	MUTATED
249	ELAVL4	EXPLAINED
249	ENPEP	MUTATED
249	EPHA4	MUTATED
249	LYN	EXPLAINED
249	FLG	MUTATED
249	FZD10	MUTATED
249	GNAO1	EXPLAINED
249	GNG12	EXPLAINED
249	GNG3	EXPLAINED
249	WNT5A	EXPLAINED
249	GPD2	MUTATED
249	GSX2	MUTATED
249	GTF3C4	MUTATED
249	HR	MUTATED
249	HSPA7	MUTATED
249	IFNA1	MUTATED
249	IRF7	EXPLAINED
249	IFNA10	MUTATED
249	IRF7	EXPLAINED
249	IFNA14	MUTATED
249	IRF7	EXPLAINED
249	IFNA16	MUTATED
249	IRF7	EXPLAINED
249	IFNA17	MUTATED
249	IRF7	EXPLAINED
249	IFNA2	MUTATED
249	IRF7	EXPLAINED
249	IFNA21	MUTATED
249	IRF7	EXPLAINED
249	IFNA4	MUTATED
249	IRF7	EXPLAINED
249	IFNA5	MUTATED
249	IRF7	EXPLAINED
249	IFNA6	MUTATED
249	IRF7	EXPLAINED
249	IFNA7	MUTATED
249	IRF7	EXPLAINED
249	IFNA8	MUTATED
249	IRF7	EXPLAINED
249	IFNB1	MUTATED
249	IRF7	EXPLAINED
249	IFNE1	MUTATED
249	IFNW1	MUTATED
249	KLHL9	MUTATED
249	LHCGR	MUTATED
249	MBL2	MUTATED
249	PTPRC	EXPLAINED
249	SP110	EXPLAINED
249	TRIM22	EXPLAINED
249	MDM4	MUTATED
249	MVK	MUTATED
249	MYH15	MUTATED
249	NELL1	MUTATED
249	NR3C2	MUTATED
249	OR1J4	MUTATED
249	OR4C6	MUTATED
249	OR4P4	MUTATED
249	OR4S2	MUTATED
249	OR5M8	MUTATED
249	OR6B1	MUTATED
249	PARD3	MUTATED
249	PRSS3	EXPLAINED
249	SERPINA1	EXPLAINED
249	PCDH15	MUTATED
249	PCDH9	EXPLAINED
249	PEX1	MUTATED
249	PIK3C2B	MUTATED
249	PRKG1	MUTATED
249	PTEN	MUTATED
249	RGPD5	MUTATED
249	SGMS1	MUTATED
249	ZWINT	MUTATED
250	ABCB1	MUTATED
250	ACTL7B	MUTATED
250	ADAMTS19	MUTATED
250	ANGPT4	MUTATED
250	TIE1	EXPLAINED
250	ARL17	MUTATED
250	ASB13	MUTATED
250	CALML5	MUTATED
250	CAMK2B	EXPLAINED
250	CNGA3	EXPLAINED
250	GRIN2A	EXPLAINED
250	HDAC1	EXPLAINED
250	ITPR2	EXPLAINED
250	PDE1A	EXPLAINED
250	PHKA1	EXPLAINED
250	PYGL	EXPLAINED
250	RYR2	EXPLAINED
250	CAPN13	MUTATED
250	CD28	MUTATED
250	STAT4	EXPLAINED
250	CDK4	MUTATED
250	CDKN2C	EXPLAINED
250	CKS2	EXPLAINED
250	CLK1	EXPLAINED
250	HDAC1	EXPLAINED
250	MAPK10	EXPLAINED
250	MBP	EXPLAINED
250	MCM2	EXPLAINED
250	MCM3	EXPLAINED
250	MELK	EXPLAINED
250	MOG	EXPLAINED
250	NCAPD2	EXPLAINED
250	PBK	EXPLAINED
250	PCNA	EXPLAINED
250	PLP1	EXPLAINED
250	POLE2	EXPLAINED
250	PRKAR2B	EXPLAINED
250	PTPRR	EXPLAINED
250	SMC4	EXPLAINED
250	STK17A	EXPLAINED
250	TTK	EXPLAINED
250	TUBA4A	EXPLAINED
250	TUBB4	EXPLAINED
250	WRN	EXPLAINED
250	COL5A1	MUTATED
250	COL5A2	EXPLAINED
250	ITGA2	EXPLAINED
250	ITGAV	EXPLAINED
250	LAMA2	EXPLAINED
250	LAMB1	EXPLAINED
250	LAMB2	EXPLAINED
250	LAMC1	EXPLAINED
250	LGALS3BP	EXPLAINED
250	MMP2	EXPLAINED
250	NID1	EXPLAINED
250	NID2	EXPLAINED
250	PAK3	EXPLAINED
250	PAK6	EXPLAINED
250	PAK7	EXPLAINED
250	PPIC	EXPLAINED
250	SDC3	EXPLAINED
250	SPARC	EXPLAINED
250	SV2B	EXPLAINED
250	THBS2	EXPLAINED
250	TIMP1	EXPLAINED
250	TIMP4	EXPLAINED
250	TNC	EXPLAINED
250	TNFAIP6	EXPLAINED
250	VAV3	EXPLAINED
250	VCAN	EXPLAINED
250	VEGFA	EXPLAINED
250	VWF	EXPLAINED
250	YES1	EXPLAINED
250	YWHAH	EXPLAINED
250	ZYX	EXPLAINED
250	DDX41	MUTATED
250	EBF2	MUTATED
250	GABRA6	MUTATED
250	IFITM1	MUTATED
250	IFT172	MUTATED
250	JARID1D	MUTATED
250	LAMB3	MUTATED
250	LAMC1	EXPLAINED
250	MMP2	EXPLAINED
250	NID1	EXPLAINED
250	NID2	EXPLAINED
250	PAK3	EXPLAINED
250	PAK6	EXPLAINED
250	PAK7	EXPLAINED
250	SV2B	EXPLAINED
250	THBS2	EXPLAINED
250	TIMP1	EXPLAINED
250	TIMP4	EXPLAINED
250	TNFAIP6	EXPLAINED
250	VAV3	EXPLAINED
250	VCAN	EXPLAINED
250	YWHAH	EXPLAINED
250	ZYX	EXPLAINED
250	MAP3K7	MUTATED
250	MMP9	MUTATED
250	TFPI	EXPLAINED
250	TIMP1	EXPLAINED
250	NT5E	MUTATED
250	OR10G7	MUTATED
250	OR2M4	MUTATED
250	OR5J2	MUTATED
250	PIK3CG	MUTATED
250	SPRY1	EXPLAINED
250	SPRY4	EXPLAINED
250	STAT4	EXPLAINED
250	POLA2	MUTATED
250	POLE2	EXPLAINED
250	PRDM5	MUTATED
250	PTPRT	MUTATED
250	RFX6	MUTATED
250	RPRM	MUTATED
250	RPS4X	MUTATED
250	SAFB2	MUTATED
250	SCN4A	MUTATED
250	SCN5A	MUTATED
250	SLK	MUTATED
250	SNRK	MUTATED
250	SPTA1	MUTATED
250	STAT4	MUTATED
250	STON2	MUTATED
250	TCHH	MUTATED
250	TP53	MUTATED
250	TUBA4A	EXPLAINED
250	TUBB4	EXPLAINED
250	TYMS	EXPLAINED
250	VCAN	EXPLAINED
250	VEGFA	EXPLAINED
250	WRN	EXPLAINED
250	YES1	EXPLAINED
250	ZWINT	EXPLAINED
250	TSFM	MUTATED
251	CACNB3	MUTATED
251	CDH9	MUTATED
251	CDKN2A	MUTATED
251	CDKN2C	EXPLAINED
251	MCM2	EXPLAINED
251	CDKN2B	MUTATED
251	CER1	MUTATED
251	COL11A2	MUTATED
251	DDX1	MUTATED
251	DNAH9	MUTATED
251	MSN	EXPLAINED
251	VCAM1	EXPLAINED
251	EFNA5	MUTATED
251	EGFR	MUTATED
251	FGF13	EXPLAINED
251	HOXC10	EXPLAINED
251	SH3GL2	EXPLAINED
251	SPRY4	EXPLAINED
251	TNC	EXPLAINED
251	VCAN	EXPLAINED
251	ELAVL2	MUTATED
251	F8	MUTATED
251	HLF	EXPLAINED
251	GPR31	MUTATED
251	HIPK1	MUTATED
251	JARID1D	MUTATED
251	KIF13A	MUTATED
251	KIF2B	MUTATED
251	KIF4A	EXPLAINED
251	MAD2L1	EXPLAINED
251	MLF1IP	EXPLAINED
251	NDC80	EXPLAINED
251	KIF4B	MUTATED
251	KLK6	MUTATED
251	SNCA	EXPLAINED
251	SNCB	EXPLAINED
251	KNG1	MUTATED
251	LAMC3	MUTATED
251	SV2B	EXPLAINED
251	MPDZ	MUTATED
251	MYCN	MUTATED
251	NFIB	MUTATED
251	NXF5	MUTATED
251	OR2T34	MUTATED
251	OR7A10	MUTATED
251	PLA2G3	MUTATED
251	PPEF1	MUTATED
251	PTCH2	MUTATED
251	SLIT3	MUTATED
251	SMC6	MUTATED
251	TLR2	MUTATED
251	TP53	MUTATED
251	TRIM22	EXPLAINED
251	TYMS	EXPLAINED
251	VCAN	EXPLAINED
251	TYRP1	MUTATED
251	ZDHHC21	MUTATED
251	ZNF208	MUTATED
251	ZNF22	EXPLAINED
252	CCT6A	MUTATED
252	TUBB6	EXPLAINED
252	CDKN2A	MUTATED
252	CDKN2C	EXPLAINED
252	MCM2	EXPLAINED
252	MCM5	EXPLAINED
252	MCM7	EXPLAINED
252	PCNA	EXPLAINED
252	POLE2	EXPLAINED
252	RFC2	EXPLAINED
252	RRM2	EXPLAINED
252	STAT1	EXPLAINED
252	STAT4	EXPLAINED
252	TIMP1	EXPLAINED
252	TNFRSF1A	EXPLAINED
252	TRIM22	EXPLAINED
252	TYMS	EXPLAINED
252	ZWINT	EXPLAINED
252	CDKN2B	MUTATED
252	DPYSL5	MUTATED
252	EGFR	MUTATED
252	FGF13	EXPLAINED
252	FGF9	EXPLAINED
252	HOXB7	EXPLAINED
252	HOXC10	EXPLAINED
252	IRF1	EXPLAINED
252	IRF7	EXPLAINED
252	LAMA4	EXPLAINED
252	LAMB1	EXPLAINED
252	LAMC1	EXPLAINED
252	LIMS1	EXPLAINED
252	MMP2	EXPLAINED
252	MYD88	EXPLAINED
252	NGFR	EXPLAINED
252	NID1	EXPLAINED
252	NID2	EXPLAINED
252	PAK3	EXPLAINED
252	PAK6	EXPLAINED
252	PAK7	EXPLAINED
252	PDGFC	EXPLAINED
252	PLAT	EXPLAINED
252	PRKD1	EXPLAINED
252	SERPING1	EXPLAINED
252	SH3GL2	EXPLAINED
252	SPRY1	EXPLAINED
252	SPRY4	EXPLAINED
252	STAT1	EXPLAINED
252	STAT4	EXPLAINED
252	SV2B	EXPLAINED
252	TIMP1	EXPLAINED
252	TIMP4	EXPLAINED
252	TLR3	EXPLAINED
252	TNC	EXPLAINED
252	TNFAIP6	EXPLAINED
252	TNFRSF1A	EXPLAINED
252	TRIM22	EXPLAINED
252	VAV3	EXPLAINED
252	VCAN	EXPLAINED
252	YES1	EXPLAINED
252	ZYX	EXPLAINED
252	ELAVL2	MUTATED
252	EMID2	MUTATED
252	ENPEP	MUTATED
252	FDPS	MUTATED
252	HLA-DQB1	MUTATED
252	HLA-DRA	EXPLAINED
252	HLA-F	EXPLAINED
252	HLA-G	EXPLAINED
252	PSMB8	EXPLAINED
252	PSMB9	EXPLAINED
252	PTPRC	EXPLAINED
252	PTTG1	EXPLAINED
252	SP110	EXPLAINED
252	STAT1	EXPLAINED
252	STAT4	EXPLAINED
252	TAP1	EXPLAINED
252	TIMP1	EXPLAINED
252	TNFRSF1A	EXPLAINED
252	TRIM22	EXPLAINED
252	UBE2C	EXPLAINED
252	ZWINT	EXPLAINED
252	HLA-DRB5	MUTATED
252	LIPA	MUTATED
252	MYO3A	MUTATED
252	NCOR1	MUTATED
252	TNFRSF1A	EXPLAINED
252	OR4D5	MUTATED
252	PCDHGC5	MUTATED
252	PHKG1	MUTATED
252	PYGL	EXPLAINED
252	PTEN	MUTATED
252	RELN	MUTATED
252	SEC61G	MUTATED
252	TRAM2	EXPLAINED
252	SEMA3C	MUTATED
252	SEPT14	MUTATED
252	SETDB1	MUTATED
252	TRIB3	EXPLAINED
252	SGK1	MUTATED
252	SLC4A1	MUTATED
252	TPR	MUTATED
252	TUBA1A	MUTATED
252	TUBB6	EXPLAINED
252	TYRP1	MUTATED
252	UGT2B17	MUTATED
252	ZNF48	MUTATED
252	ZNF713	MUTATED
253	ABCC9	MUTATED
253	ABP1	MUTATED
253	ACCN3	MUTATED
253	ACTR3B	MUTATED
253	AFAP1L2	MUTATED
253	AKAP3	MUTATED
253	ANGPT4	MUTATED
253	FOXO1	EXPLAINED
253	HOXA5	EXPLAINED
253	ANK1	MUTATED
253	ANK3	EXPLAINED
253	ARHGAP9	MUTATED
253	ARHGEF5	MUTATED
253	CCT8L1	MUTATED
253	CDCA3	MUTATED
253	WEE1	EXPLAINED
253	CDK4	MUTATED
253	CDKN2A	EXPLAINED
253	CDKN2C	EXPLAINED
253	CKS2	EXPLAINED
253	MCM2	EXPLAINED
253	MCM5	EXPLAINED
253	MCM7	EXPLAINED
253	MELK	EXPLAINED
253	NCAPD2	EXPLAINED
253	PBK	EXPLAINED
253	POLA1	EXPLAINED
253	POLD2	EXPLAINED
253	PPP1CB	EXPLAINED
253	RFC2	EXPLAINED
253	RRM2	EXPLAINED
253	SMC2	EXPLAINED
253	SMC4	EXPLAINED
253	TTK	EXPLAINED
253	TYMS	EXPLAINED
253	WEE1	EXPLAINED
253	ZWINT	EXPLAINED
253	CDK5	MUTATED
253	CDK5R2	EXPLAINED
253	GRIN2A	EXPLAINED
253	NEFH	EXPLAINED
253	NEFL	EXPLAINED
253	NEFM	EXPLAINED
253	NES	EXPLAINED
253	PPP1CB	EXPLAINED
253	RYR2	EXPLAINED
253	STX1A	EXPLAINED
253	STXBP1	EXPLAINED
253	SYN1	EXPLAINED
253	SYN2	EXPLAINED
253	SYT1	EXPLAINED
253	VAMP8	EXPLAINED
253	WEE1	EXPLAINED
253	CFH	MUTATED
253	CNTNAP2	MUTATED
253	COX7C	MUTATED
253	CUL1	MUTATED
253	FBXO2	EXPLAINED
253	FBXO5	EXPLAINED
253	PSMB8	EXPLAINED
253	PSMB9	EXPLAINED
253	PTTG1	EXPLAINED
253	UBE2C	EXPLAINED
253	ZWINT	EXPLAINED
253	CYP27B1	MUTATED
253	DCTN6	MUTATED
253	DDIT3	MUTATED
253	DEFB4	MUTATED
253	DGKB	MUTATED
253	DNAH9	MUTATED
253	MSN	EXPLAINED
253	VCAM1	EXPLAINED
253	EGFR	MUTATED
253	FGF13	EXPLAINED
253	FGF14	EXPLAINED
253	FGF9	EXPLAINED
253	HCK	EXPLAINED
253	ITGB2	EXPLAINED
253	LAMB1	EXPLAINED
253	LAMC1	EXPLAINED
253	LIMS1	EXPLAINED
253	MMP2	EXPLAINED
253	MMP9	EXPLAINED
253	NID1	EXPLAINED
253	NID2	EXPLAINED
253	PAK3	EXPLAINED
253	PAK6	EXPLAINED
253	PAK7	EXPLAINED
253	PRKX	EXPLAINED
253	RSU1	EXPLAINED
253	SH3GL2	EXPLAINED
253	SNCA	EXPLAINED
253	SNCB	EXPLAINED
253	SP3	EXPLAINED
253	STAG2	EXPLAINED
253	STAT4	EXPLAINED
253	SV2A	EXPLAINED
253	SV2B	EXPLAINED
253	TIMP1	EXPLAINED
253	TIMP4	EXPLAINED
253	TNC	EXPLAINED
253	TNFAIP6	EXPLAINED
253	UCHL1	EXPLAINED
253	VAMP8	EXPLAINED
253	VCAN	EXPLAINED
253	VEGFA	EXPLAINED
253	ZNF3	EXPLAINED
253	ZNF395	EXPLAINED
253	EN2	MUTATED
253	EPHA8	MUTATED
253	EZH2	MUTATED
253	SMS	EXPLAINED
253	FASTK	MUTATED
253	FGF23	MUTATED
253	FGF9	EXPLAINED
253	FGF6	MUTATED
253	FGF9	EXPLAINED
253	GABRB1	MUTATED
253	GABRG2	EXPLAINED
253	GIMAP5	MUTATED
253	GLI1	MUTATED
253	GNAO1	EXPLAINED
253	LMO3	EXPLAINED
253	PRKX	EXPLAINED
253	PTCH1	EXPLAINED
253	TUBB4	EXPLAINED
253	WNT10B	EXPLAINED
253	WNT5A	EXPLAINED
253	ZIC1	EXPLAINED
253	HPSE	MUTATED
253	HTR1F	MUTATED
253	HTR5A	MUTATED
253	IL1R1	MUTATED
253	MYD88	EXPLAINED
253	TLR2	EXPLAINED
253	INSIG1	MUTATED
253	ITPR3	MUTATED
253	JARID1D	MUTATED
253	KCNH2	MUTATED
253	KCNJ16	MUTATED
253	MARS	MUTATED
253	MAT1A	MUTATED
253	MLL3	MUTATED
253	MSH6	MUTATED
253	SP3	EXPLAINED
253	STAG2	EXPLAINED
253	TNC	EXPLAINED
253	VCAN	EXPLAINED
253	ZNF3	EXPLAINED
253	MXRA5	MUTATED
253	NDUFA9	MUTATED
253	NOS3	MUTATED
253	SP3	EXPLAINED
253	STAG2	EXPLAINED
253	TNC	EXPLAINED
253	VCAN	EXPLAINED
253	VEGFA	EXPLAINED
253	ZNF3	EXPLAINED
253	NUB1	MUTATED
253	UBD	EXPLAINED
253	NUP107	MUTATED
253	NUP205	EXPLAINED
253	NUP37	EXPLAINED
253	ZWINT	EXPLAINED
253	OR2F1	MUTATED
253	OR2F2	MUTATED
253	OR4C6	MUTATED
253	OR4P4	MUTATED
253	OR4S2	MUTATED
253	OR5D16	MUTATED
253	OR6B1	MUTATED
253	OR6C6	MUTATED
253	OR8H2	MUTATED
253	OS9	MUTATED
253	OSMR	MUTATED
253	PAK3	MUTATED
253	PAXIP1	MUTATED
253	PDIA4	MUTATED
253	PGR	MUTATED
253	VEGFA	EXPLAINED
253	PIK3CA	MUTATED
253	STAT4	EXPLAINED
253	VCAM1	EXPLAINED
253	VEGFA	EXPLAINED
253	ZNF395	EXPLAINED
253	ZYX	EXPLAINED
253	PRKAG2	MUTATED
253	PTEN	MUTATED
253	PTPRT	MUTATED
253	RAD51AP1	MUTATED
253	RELN	MUTATED
253	RENBP	MUTATED
253	RHEB	MUTATED
253	SEC63	MUTATED
253	SHH	MUTATED
253	TUBB4	EXPLAINED
253	SIRPA	MUTATED
253	SLC4A2	MUTATED
253	SMARCA2	MUTATED
253	SMARCD3	MUTATED
253	SPTA1	MUTATED
253	TAS2R16	MUTATED
253	TNPO2	MUTATED
253	TP53	MUTATED
253	TP53I3	EXPLAINED
253	TRIM22	EXPLAINED
253	TUBA4A	EXPLAINED
253	TUBB4	EXPLAINED
253	TUBB6	EXPLAINED
253	TYMS	EXPLAINED
253	VCAN	EXPLAINED
253	VEGFA	EXPLAINED
253	ZWINT	EXPLAINED
253	TRA2A	MUTATED
253	TRPV6	MUTATED
253	TSFM	MUTATED
253	TTN	MUTATED
253	TUBGCP5	MUTATED
253	USP9X	MUTATED
253	XRCC2	MUTATED
253	ZNF17	MUTATED
253	ZNF3	EXPLAINED
253	ZNF212	MUTATED
253	ZNF3	EXPLAINED
253	ZNF263	MUTATED
253	ZNF3	EXPLAINED
253	ZNF398	MUTATED
253	ZNF425	MUTATED
253	ZNF467	MUTATED
253	ZNF484	MUTATED
253	ZNF655	MUTATED
253	ZNF786	MUTATED
254	CACNA1H	MUTATED
254	CCND2	MUTATED
254	CDK4	EXPLAINED
254	CDKN2C	EXPLAINED
254	CDK4	MUTATED
254	CDKN2C	EXPLAINED
254	MCM2	EXPLAINED
254	MELK	EXPLAINED
