Genes	TCGA-02-0003-01A	TCGA-02-0033-01A	TCGA-02-0047-01A	TCGA-02-2470-01A	TCGA-02-2483-01A
NR0B2	0	1.05229494322013	0	0	0
TFAP2A	0.834089270564321	0.320035718064131	0.40471380272963	0.367484260478291	1.3418215652496
UCHL5IP	-0.488694904744625	-0.964693836281845	-0.966394354253735	0.823991696051725	1.13195572162576
TIMELESS	2.00391804742019	1.32384350185805	1.79146603581516	1.55435542001181	3.2898392437108
SLC25A36	0.538304368716595	-1.00543150941587	0	0	0.463644664649426
DDX10	0	-1.47009712242934	2.03268257258266	0	0.418340692627486
TMED10	0.494323769494834	0	1.94616104398533	1.16568127268043	1.09022132916524
ZNF507	0.262682816135965	1.05512491574691	0.616068812758614	0	-0.130125160973595
LOC90379	0	0	0	0	0.359573643305475
ATAD4	0.717596599756965	1.71740166280617	2.84036099527282	0	-0.334805504722795
RAB11FIP1	2.75362884001601	1.90234699190006	1.02307982048586	0	0.432891963863124
PHF15	0	-1.00221065172075	-0.38926636075388	0	-0.63102650126293
ZNF26	0	-0.45431515584834	0	0	1.06720792093042
KRT7	0	1.82743161006496	1.88604274764491	0	0
RPA3	1.37811544354067	2.77261703728491	0	0	1.47907178193258
YIF1A	0	1.01581572086817	3.34807842211046	1.90667287947895	1.9659532361938
PPRC1	0.356401737544215	-0.750060985842935	0.847549856013855	0.668518772274085	0.970764696603606
PCDH17	-1.60629570256296	-3.47798808347443	-4.86314471499437	0	-0.53022275938735
PHF8	0.377652469290195	0.443025540384795	0.295985638525235	0	0.452942946475786
RDH14	0	-1.69444277933283	0.837412982109145	0	0
PTPLB	0	0	1.66991367111555	0.842280630015004	0.792916041889095
DNAJB2	-1.61016416311516	-2.31608249991954	-2.28367794364707	0	-0.594465103300386
HNRPK	0	-0.80425955642332	-0.293806741653491	0	0.9548700215206
RABEPK	0	-0.46471131771905	-0.69808500961723	0	1.45256014824899
SNF8	0.64362633161082	-0.458733440842299	0.88906549156094	0.47841708290288	1.03831669294553
CBARA1	-0.986375218076255	-1.81704015137885	0	0	0
HTR1D	0	0.422497911347265	0	-0.418642737996505	-0.308229773993875
HAT1	2.02871974301836	2.30436615859187	2.09390582826993	2.11603174661266	2.48781648469093
RAD51AP1	2.18547364013657	2.70341377023583	1.78173079414137	2.16082508098454	4.10568241183332
H2AFV	0	-1.87954165468248	-0.768355917551435	0	1.08783184884235
RC3H2	0	-0.77582367955061	0	0	2.07082283675763
CXorf48	-0.453085375442335	1.51235474309965	1.10152759917275	0	-0.365068246686015
OAZ3	-0.539238813402955	0.499687633325856	1.18710867758518	0.471946743288735	-0.418784269597345
SGCD	-0.293945712192875	0	0	-0.336850892097685	-0.474871429645595
PHTF1	0	0	0.802535695534449	0.465113780075529	0
CA3	0	0.54594758039759	0	3.12044449617934	0
PKIA	-3.67102673515864	-2.30095432658371	-4.90578512866793	-1.10740985326155	0
STX10	0.80771750431383	0	0.74751063232647	1.69458839111734	1.78144793783858
PEO1	0	0	0.550648967455315	0.821019369372694	1.66098025484145
KRT19	6.0886558575697	6.7727144665466	0	0	0
JMJD2D	-0.36924071816163	0	0	0	0.553135942420679
ENO1	0.866984736115661	-0.54017724099871	1.06855557760922	0.831722971244901	0.92349220238366
ZNF143	0.430138632075665	0	0.750459338139885	1.27567653538174	1.79296413219675
TIPRL	-1.66810436611103	-0.868140802054905	-2.9340118466104	0	0
MAN1B1	0	0	0.44694354528909	1.34868050171693	1.72652376642312
P4HA1	1.98742043081123	0	3.80644910470023	3.35932303762278	2.5223931731781
TPTE	0	0.858677238483975	1.06416902210507	0	0
AKAP8L	0	-1.23978682901644	0.938788493022679	0.74801851187177	0.615756986474
GPR17	-2.48271393619621	-2.14519619354104	-2.48752262858623	-2.01247827277715	0
LRRC20	-0.872360036353156	-0.772770518761695	-0.718426456558095	0	0
UBE2Z	0	-1.18999101987069	-0.783350834440935	0	0
COL4A1	4.34131101594289	2.31625503501307	0	3.99761924834722	5.32116528691767
ISOC1	1.04038450581549	-0.89223141233424	1.29517656797219	0.98982996435916	0.82621604228885
RNASE1	1.25665470181721	0.85175162773711	-4.98906555614005	0	-1.62255712010386
NDUFB11	0	-0.69100231140933	0	0	0
C20orf20	0.94236098113298	-1.59111168217161	1.49937401554193	1.2403104015284	2.02498111758043
STK19	0	-0.333591483008646	0.650338601167694	0.369220829343314	0
OSBPL2	-0.611508984962295	-1.59352442407851	4.85953504176842	0	0
GRM7	-1.76574750461696	-1.54783239843697	-1.59714941359375	-1.34403471411043	-1.80191377686328
PTTG2	-0.34465822060931	0	0	0	0
SLC39A8	2.02958256281256	1.23589293786658	3.87544925288115	0.993837739861155	0.219253618656685
APPBP1	0	0	0	-0.670570761647104	0.926107130522546
STS	-0.66673110394922	-0.77133693115626	-0.75965146675249	-0.69417658971466	-1.2760013331897
FFAR2	0	0.28990817617777	1.02505987648156	0	-0.34966003438848
TMEM123	3.30443017699356	3.25956441251606	3.02603455530297	3.17277193632819	3.27859803523179
GLI2	0	0	0	0.25360792332348	0
ALDH1A3	2.13089661910315	0	-0.653297599377705	0	-0.841373498983195
BTNL2	-0.32303796888051	0.673403139039991	0	0	0
TGIF1	2.60805444887327	3.70255424883007	3.96007818133354	2.69547474602057	3.86312282472669
SCO2	0	0	1.47988271753879	0.381204432842474	0
TP53	1.45367414356507	0.618331445590385	0.630933868528195	1.81138274064323	3.11463495816383
CCDC69	1.16280757894108	0	-0.76753868402431	0.2867307053147	0
ZFAND5	-0.498168453900991	-1.49897691849112	-0.68321294537791	-0.542244777290591	0
ICA1	0	0	1.60938618312772	0	0
RAPGEF2	-2.1892646761206	-2.90590222742092	-2.79196718776199	-1.39482726313954	-0.943685798253455
NAV3	-5.25981249013767	-4.84293544650481	-6.32782697640364	-2.57417472766567	-5.4965391492712
EPS8L2	1.23458973751911	1.19343960935065	0.90419722238902	0.77978007468056	-0.55035044681811
C6orf145	0	0	0	1.03770953597344	2.12298409241755
ATP6V1G2	-7.22354707456862	-7.10822984468777	-6.43499402170165	-1.70165418752544	-3.71989718460264
MNT	-1.46488414502036	-4.26878699113599	-1.50953827737698	0	0
PPP6C	0.59066030790726	-0.473969384209131	0.614494102535229	0	1.9999790215459
ENTPD1	1.63915111627726	0.591820549380055	0	1.57064089299509	1.26447774977686
OTUB1	-1.31350796516292	-1.62952482441605	-1.81570284654788	0	0
OR51E2	-0.400177548071395	0	0	0	-0.487162958703795
TMEM115	0	-0.857658803080735	0	1.01081349668577	0.939398544535365
PRPSAP2	0	0	0.810451184464	0.775295296918841	1.30244638335412
STK11	0	-0.31478466212885	0	0	0
MX1	1.32802422411384	0	0.914946727715135	1.15798022070964	0
SH3BGRL3	0.845273426068958	-1.00147850411474	-1.69248424791253	1.40930706436017	0.5997676590254
PSMC5	-0.62661822934103	-2.995823415427	-1.06200455876815	0	0
TTTY9A	-0.316289545952165	0	0	-0.296696663903295	0
EXOSC4	0	-0.587731401363881	0.802300440665769	0.78681885139382	1.88231696923918
SETD1A	0	0	0	0	0
YARS	-0.59579533877683	-2.56098675416209	0	-0.682090900538839	0
SLN	0	-2.22985689122805	-2.14030235575832	3.93106198983778	0
NLRP1	0	0.20515530106147	-0.27409687040946	0	-0.37963285365957
RELB	0.69155283090765	0.92244332668706	0	0.71717979441403	0
LAMB2	0.683131973333384	-0.569788990595366	2.61951653524027	2.11039200254957	1.44739678754901
FNTA	0	1.2175900947511	0	0.961407680028916	0
HNF1B	0	0.856210654134561	1.86970859293766	0	0
C14orf139	1.46456162241619	-1.08657597721992	0	0	0
UMOD	0	0	0	0	0
GPR25	0	0	0	0	0
ZNF512B	0	-1.55273529194717	0	0	0
C6orf49	0	0	0	0	0
ATP6V0A1	-2.11510436226645	-2.59463606249594	-1.70238388321913	-0.618032676195654	-1.05793996368203
SNFT	0	-0.742058560431389	-1.01276360234172	1.49075930320269	0
ZNF768	0	0	1.03133816000421	0	0
GTF2I	0	-2.06617637544656	-0.673668113788049	0	0
KCNN2	-2.42067567469019	-1.93917557432386	-2.45822161064283	0	-2.10879647688656
DYNC2LI1	0	1.32792633646778	0	1.04294451332413	0.792539708802705
DGKE	-0.356125380983005	0	0	0	0
DNAH3	0	0.716851495478115	0	0	0
RPS6KA1	1.28279280529777	0.622817765409185	0.761984130872485	1.62912552486512	1.58330528094733
C9orf53	0	0	0	0	0
PTPRM	-0.924956706925594	0	1.61809310300827	0	0
MRPS15	1.22754792798652	2.2444875226988	1.71169710792794	1.59418991088372	1.57026250987004
SSPN	0	-0.71209382039307	-2.42303862047244	2.20864042735827	-0.73260348197446
TMEM59L	-2.18285963041733	-2.25163499347493	-1.5628280864085	-0.83300131261388	-1.69367074917043
IGSF9B	-0.352897853775515	0	0	0	0
CNOT8	0	1.00353176927523	0	0.779435298665115	1.01963709032804
GORASP2	0	-0.343029572305072	1.01389733627744	0	0.524643976570969
ADAM17	1.53146623640912	0.66826116354992	1.03628290357737	1.48096638581911	1.24409317499437
CHRNA3	-0.34751449857396	0.33840520010624	0.10651538954985	-0.2989026134116	0.91768521992554
MYOG	0	0	0.520252378329761	-0.25672120966796	0
UBE2D4	0	0	0.5142382900176	1.47178500706232	0.730485441732839
CPNE1	0.632066102045004	0	0	1.03597472835019	1.73751912137774
AK5	-6.17306123927746	-5.63931042725385	-6.02202693399841	-1.56075330239183	-6.00541055345636
RPL37A	0.244223899389514	0	0.297526499348105	0	0.350218311958695
CPS1	0	0	8.41021938969031	0	1.05681945658371
NDRG4	-6.20640449034774	-6.81585166546209	-5.9824909691095	-2.13780271147485	-3.026888991811
ALG5	1.45927968471103	1.81630148594895	3.13056497016877	1.57869357197016	1.6039759093533
NCOA2	0	0	0.328748554030015	0	0
PIAS4	0	0	0.64744175010505	0	0.55294019804703
LOC130074	-1.78698630939889	-3.46293743275308	-1.44347650484591	-0.739975842033994	0
TEGT	0.788184229929119	0.212396483867719	2.16596485023202	0.743611152569819	0.647256168594119
S100PBP	1.03651872028003	0	0	0.93946800768759	1.21850993461908
USP5	0	-0.676025079016835	0	0	-0.457990036069996
CFLAR	2.11586401585924	1.35821436480871	1.40364054079985	1.47289948455841	0.862625714454819
KIAA0692	0.266457095417501	0	0.817046274488701	0	0.648863161244161
WDR48	-0.662034931639664	-0.772072624303195	-0.818736254818914	0	0.715869836383376
NRXN3	-3.56777315948367	-3.74143570756366	-3.35379650238665	-1.07586456299492	-3.37125588897813
PCDHGB6	0.28439423343901	0.24747217857451	0.52961073758198	0	0
ACACB	0	-0.528780599098095	0.470134170220375	-0.420045348749625	-0.999798155803045
KIAA0226	-1.2159917188601	-2.45933782350621	-1.19978974774051	0	0
CDKN2C	0.94569303573573	0	0.92737662015169	2.55897082225863	3.27000100700774
TRAK1	0	-1.06920107282482	0	0	0
AGPAT5	-0.90211896252738	-1.24679336124838	-0.40948532228597	1.33371598353457	1.5577936089178
CUTC	0	-1.06332290112836	0	1.53257266942426	0.609237208191725
WDR68	0.55403528831579	-0.63611055216303	0	1.03124751535846	2.12494479854255
PREPL	-3.41783138174687	-3.57939313417872	-0.88109883849331	-0.86512146433715	-2.16795475569492
ABCB6	0	0	0	0	0
RABGAP1L	2.40048310487637	2.46146708041486	-0.254504623684679	1.68894833991539	0.69573454404278
FCGR1A	0	0	-1.73572089231652	2.59577314878596	1.84955094219502
EIF4H	0	-3.50219063636464	-0.743400442400155	0	0.451404868574496
DLC1	0	0	0	0	0
MAPK8IP3	-0.448482726495845	-0.426494196409306	0	0	-0.362190167755285
RPL11	0.9361302120024	0	0.976309050725099	0	1.4826874084937
SPRY4	-1.03238525322262	-1.45593582698622	0	0.8628590975744	1.45009585181452
GRAP	0	0	0	0	0
RORC	0	0	1.76093729647866	0	0
RAP2C	1.24561756871083	0.958200468052651	0	1.88091746016404	1.70262823825702
ETFB	0	-1.49868881185879	0	0	0
SEPW1	-1.86313705839649	-0.539125291197351	-2.22050788110398	0	-0.620255198546051
MXD1	0	0	0.370028859792045	-0.450265328869005	-0.378489844552425
NMU	0	1.03567866025801	3.40986129343978	0	1.71390215355429
IFIH1	1.62927687040203	2.80620731957474	2.50344111538259	2.13860124580937	1.46918699020921
AZI2	0	0.522137677434969	0	1.34160587754224	1.30477735425851
WDR37	-1.1365232175103	-2.46258283690691	0	0	0
RPL8	0.728049933239399	0.645600599017	1.3072106735867	0.826205958007	1.8093270799919
SEMA4A	0	-2.10926234062716	-2.61843948235413	-1.15075404785566	-2.67613760066662
NUAK2	1.57602411464979	0.328222798107845	1.41932202574814	0.627038317295385	1.06694312985778
AHSG	0	0.217892325708	0.25781240059464	0	0
RBM39	1.05213741356336	-0.942146232869836	1.38078842048768	0	0.746458050819545
MANSC1	1.5121485060137	0	1.40188502641183	1.13182194870882	1.25217790851084
IMP3	0	0.964450543350313	1.1439366740903	0	1.00173456253458
ARHGDIG	-4.21721481234303	-3.72337146694084	-4.07383836976978	-0.97765257804696	-2.86618953243417
ELTD1	1.42396367487276	0.6922422972744	-1.17105516834127	2.23572569334737	3.69828086066366
PRAMEF10	0	0	0	0	0
RGS17	-2.59966940094122	-1.94043354735655	-2.49842892282965	1.01853922327083	1.21560034063047
KPTN	-0.698592872198454	-1.2407017278032	0	0.413379684881525	0.620704055734065
C2orf3	0.706918122883555	0.483680404983725	1.60066282866531	0.689160027313705	1.66022248411236
PCTP	1.13188648740434	1.18866322461329	2.33760895696471	1.06482144933076	1.52520407841741
MRPL42	2.08758193061125	3.41245663469192	3.92934090916092	1.180655460109	2.47789671514509
SIRT1	0	0	0	1.51735508565732	1.65351150495096
MANBA	0.99474032004304	0.74101584549551	2.54021381631357	1.41531319185551	0.95574699734751
CD164	2.51642520035535	2.56444482817902	2.13513404728168	1.89179751706704	1.37114028167777
ZNF671	-0.57275745946781	-0.65739426806175	0	0	0.98960085315453
GFRA1	-0.294520229088315	0	0	-0.360096597029395	0
PRM2	0	0	0	-0.840184165298495	0
IL1B	0	0	0	0	0
HAX1	0	0	3.10728667217133	0	0
REN	0	0.86975515999407	0	0	0
ZKSCAN3	-0.42335035984823	0	0.6959357574025	0	0
CTSA	1.65116945450383	-0.85877639068448	3.73496509465409	1.64502363297965	0.97634930682031
CDKL5	0	0	0	0	0
TPRKB	2.21656492036741	2.22679465674636	2.45138308706792	1.76359082793729	2.62050655552056
UBFD1	-0.825133077822565	-1.09527709934792	0.736518649560345	1.59494617838196	1.02205015491446
HIST1H2BD	0	0	1.94864595163288	0.961031058395429	1.13042312129137
COQ4	0	-0.596656279270721	0.58419277663581	0.57871105504265	1.33982841145268
TXNDC4	1.0935572356773	0.858798881915835	2.09950573143673	0.804598254747395	1.18701943775002
C5orf22	0	0	1.64586935475105	0.945303561703804	0
VGF	0	-0.650869531352835	0	-0.690504940603415	0
BMX	0	0.529446109291309	0	0	0
INPP4A	-1.17661080202272	-1.03126745898362	-1.09385856371736	-0.88593241654877	-1.14746972758755
RNF8	-0.413452262246724	-0.495244640091765	0	0	0
PTPRU	0	-0.38242961670132	0.71933128594815	0.44823765625121	-0.472600637318711
SLCO5A1	0	0.47158360304169	0	0	0.93292200797375
ATP8B3	-0.34645848738795	0	0	-0.33211110840819	0
HOXC8	0	0	0	0	0
IL12B	0	0	0	0	0
ADPGK	1.34734286760223	1.25767695434013	2.4533851645219	1.41026779458417	1.25419510508997
LARP4	0.825210797561745	0.719652385231215	2.68488068481437	1.60745703263385	1.67337759224363
ZMPSTE24	0	0.688295881096275	2.44287379101472	1.85619291189774	1.44212682368705
PFDN4	0	0	0	0	0.925052648294869
KLHL11	0	0	0	0	0
PSMB3	0	0.86366647141335	0	0.707949963794048	0.780794507384948
KIAA0157	-0.447510007068084	-0.908358254162764	0	0	0
DDX25	-4.45139095630968	-4.08382835648301	-4.49438940647436	-0.898251563052728	-1.19858393572064
RPS25	0.985633839124349	0.87105593032835	0.518656816335248	0.942199998463849	1.54715306020085
NCAN	-5.97379900865823	-4.49736765379106	-5.17145669084868	-0.732471371268463	0
SOBP	-4.75688429101406	-5.90755353464165	-6.39322628521217	-1.1580974906276	-1.81172458776743
TESK2	0	0	0	0	0
DNM1L	0	-1.2163663550481	0	0	0
LOC55908	0	0	0	0	0
MTIF2	0.699874079261905	-0.935182413181176	2.55488898789901	1.15740691854412	1.25840848107581
ZNF207	1.16283367879672	0.668586758682949	0.85183273237009	0.4139051164275	1.02518422086006
EXOC7	-0.258302099084241	-0.76744185489788	-0.50840157073799	0.62354023495373	0.62231493531389
CLEC11A	0	0	0	0.722218429589915	1.94352093944295
TXN2	0	-1.06065948735412	0.791713388834365	1.12703255999984	1.12719238219148
TOLLIP	-1.85196964860588	-2.05888415793279	-1.810587025475	0	-1.22314940013003
TRAPPC3	0.63204754353442	0.921649246488619	0.686455841248759	0.80671709856832	0
TAF15	0	-1.84531134736317	0	0	0
HAMP	0	0	0	2.29342958029042	1.690458762296
GRIA4	-0.492431910365229	0	-0.51307001998155	-0.42086691935865	0.96627674029506
IDE	1.44995980426961	0.435772387149099	1.77886350578321	1.04393762335741	0
DLK1	0	0	0	3.81168706030603	3.57803713583457
NOD2	1.42775529533298	0.88653753436484	0.45840510316687	1.28753172791713	0.62317371104205
PLVAP	1.8588343250155	0	0	2.30242531538802	2.69941178726695
SCMH1	0.48506092467487	-1.07453428210413	0	0.99460625326289	0.7807190212287
ELMO3	0.642654656634496	0.635127195236225	3.11390874486319	0	0
GPR68	0.20894381654256	0.1560554825506	0.2914604545588	0.149436757236939	0
HTR2A	-4.47348868380467	-4.48486305270036	-3.35060835107088	-1.66745299850717	-4.85762531440919
FUT7	0	0.36448332304	0	0	-0.369341759861079
PRELP	0	-0.760946516211665	0	0	0
COL8A2	0.426944319940775	0	-0.228481725031205	0	0
GYG1	0.808378404202026	0	0	0.897811031297476	0
C16orf68	0	-0.887768684122245	1.12987225436255	0.699242626285425	1.44325715871237
R3HDM1	-1.22881392240709	-1.81215257642354	-1.42831137543715	-0.8251719854123	-0.8618794599669
ZNF91	0	-4.47655908372094	-1.07633629562925	-0.91715656733348	0
LPIN1	0	-1.92969362409229	0.671872617559145	-0.682092143451125	-0.862163362906285
KRT12	0	0.26259553759223	0	0	0
BAALC	-5.78370254214608	-5.98057910481194	-6.3148330448383	0	0.981756130519351
MKRN1	-0.708814883646701	-2.05751221369948	0	0	0
ANXA7	0	0	0	0	-0.651274703846655
TNP1	0	0	0	-0.379465833653135	-0.393141469388745
KIAA1598	-2.12483064596875	-3.45764395130265	-1.96901076788128	-1.11590161884891	-2.24988790262708
WDR13	-1.00088744853169	-2.13148289150556	-0.816483690200685	0.814809960330326	0
GAPDH	0.19652536886395	-1.71499503853085	0.481980033398152	0.492810805194452	0.372220869606251
COX7C	-0.7307915583094	-0.4764257243922	0.910408110609	0	0
BSPRY	0.615467785428345	1.19937135338478	0.959715834486595	0	-0.716648093882335
FAM108B1	0	0	0	-0.69371588885149	0
PEX12	0	0	1.22655955102483	1.79804119476833	1.46353875238219
PGAM2	-1.02438076685988	-0.87761720459323	-0.713225465959821	1.3243280316278	-0.53789710871498
APC	-2.5790307347674	-3.07023580224318	-1.89788173627193	-0.63964617024613	-1.21863073140728
PMP22	0	-1.5771909196051	1.0836159677236	1.0343009126523	-1.36405273980117
TLR2	2.45871619538773	2.36831569405365	0	2.87391386354996	2.18694881872096
NPBWR2	0	0	0	0	-0.2443998466969
WFDC1	-2.22993764831359	-2.47259597810422	-3.2323699366766	-2.17096714364865	-2.84665492995757
MTL5	0	0	0	0	0
COMMD9	0	-1.23119943253355	0	0	0
INADL	-0.420771493087305	0	0	-0.435601668280735	-0.622764094469935
PSG11	0	0	0	0	0
GPX1	0	0.823166208440934	0	1.08300015936434	0.918886668925735
SLC39A1	1.52658439586989	0.543303479995015	3.7536602170136	2.33404087292026	2.23124770005326
SNAPC3	0	-1.04067158237448	0	0	0.90427049022342
C4orf16	-0.69918172315095	-0.89613666675451	0	1.00574930163235	0.76615288185284
GNA12	-0.581833747787734	-1.35148656333368	-1.43711124006721	1.60003196562888	0.549093384523945
LIMK1	-0.464348714830281	0	-0.266999989940631	0	0
CDC42EP1	0	0	1.61840360704314	0.639667678325975	1.12838546754893
MECR	0	-0.585790734377881	0	0	0
KIAA0101	3.05295188595097	3.3555794639483	3.25086718390049	2.21226769964857	3.83364798343425
PIGC	1.43343167730794	2.12942321855832	2.52522652882101	1.06455464192057	1.56322487770544
B4GALT5	0	-2.48655463614907	-2.91210785899619	1.04641004938791	1.34398315257495
LRAT	0	0	0	0	-0.394466648833525
IL18R1	0	0	0	-0.362233180714945	-0.381026382996365
MMP19	1.04011352386726	0.807281089311696	0.261293719002735	1.65431301756696	0.876676877756595
AKAP11	-2.95229775454752	-4.14939311188117	-3.26841788193625	-0.851936321372465	-1.6478382675901
VNN2	2.40731673669983	3.88615731787537	0	0	0.5405326960785
BCL10	1.56384045096387	1.28333162066477	0	1.84756028947621	2.10068599036984
GLB1	1.91490005446548	0.96173245177285	2.8656794967147	1.85888721477415	1.15689179915807
DTX3	-0.35621324565744	0	-0.2112121673576	-0.24744961289058	-0.195540995739759
ACCN3	-0.665817184472139	-0.457109299052449	-0.3671478498399	-0.48423304415568	-0.86470512364821
MOCS2	-1.32730582520667	-1.46341211529899	0	0	0
HCRT	-0.13855205307645	0	0	-0.19287366461615	-0.1374825543874
REG3A	0	0	0	0	0
SULT2B1	0	0	0	0	0
CYBRD1	1.72585586420003	1.34591009043988	0	2.50995751138166	0.888499814620371
SEPT6	1.55801383285863	0	-0.29562443410479	1.36911138913202	1.34642575239055
MMP10	2.63252160419223	0.407162206339074	0.839784337328775	0	0.275296595027644
CDA	0	0	0	0	0
TCN2	1.33591038385921	0	0.773262041971205	1.89126414627731	1.49808198237309
MGRN1	-1.35654379499312	-3.32592932390043	-0.778860158581004	0	0
ME1	0	-0.86557362571541	0.88628693728595	0	-2.81129540104178
ZFY	-0.325334236143035	0	0	-0.293487851950195	0
CHRNG	0	0.479900314062635	0	0	0
IVL	0	1.29780711687866	0	0	0
PLEKHA6	0	0	0.7569523414563	0.64216238541881	-0.43540045882657
CALM1	-2.83931128559319	-3.19080590163108	-3.26295493280997	-0.931463379253399	-1.53827374892683
PGDS	1.21337645000701	0.88555472615442	-1.06708539911485	1.95729662443172	0
C8orf33	0	-1.00717682976349	0	1.0525918349328	2.03711167694834
CYFIP2	-3.31930126493223	-4.82982307745843	-2.22557735014166	-1.3416126310973	-1.96820278294948
TEX11	-0.591344218920995	-0.436948009328655	-0.426060671759935	-0.639491221606245	-0.632445344685475
CKM	0	0	0	0	-0.360376554239791
MAP3K11	0	-0.970785241560975	0	1.01113680183941	1.00732329709883
CEBPE	0	0	0	0	-0.28719269581575
ESR2	0	0.21476139103401	0.33352457426116	0	0
ACOT8	-1.69072420637635	-2.01718755811506	-1.56452343749978	0	0
OLIG2	-0.817122175459786	-0.684750913942046	-0.676908853976485	0	1.42302578768226
AGTR2	0.67376995585671	1.02560888230806	0	0	-0.21573850119247
DNAI2	0	0.378181218128716	0	-0.322216256126675	-0.354972168410634
PZP	0	0	0	0	0
C14orf106	0	-0.49171884216684	-0.33983709878927	1.08438006985602	1.77834616153842
EPM2AIP1	-0.904044337893684	-2.5473773353739	-1.52715187996155	0	0
RPS9	0	0	0	0	1.2089001177777
SIVA1	0	1.22671386178045	0	1.49773717084448	2.05753885306641
HEATR2	0.88361787962109	-0.64811986967112	1.95915267345836	2.45578569653864	1.79796192712562
CD3E	1.33165945996303	1.24602096181416	0.59705488299102	0	0
APRT	1.25138279923378	0	2.94861740759265	1.31632304347262	2.27309824817175
AMIGO2	1.74036261745658	2.08900140146051	3.34037463283599	0	0
GPS2	0	-1.57256135118563	0.7616867269408	0.65608620982911	0.83323619284628
NOL14	0.347539275519504	0	0.745954664437854	0.772695818303195	0.896095344772294
RALBP1	-1.07216179363651	-2.44323371289595	-0.894635826626479	0	0
TRIM36	-3.78310406073061	-3.35912575847291	-3.63304455872606	-1.11938844275099	-0.749583108422185
EVPL	0.71034512516779	0	0	-0.68453656871013	-0.57385759300053
ITIH4	-0.230826825354479	0	-0.194974799930529	-0.514347938890359	-0.379807481981699
ADARB2	-1.219468396848	-1.1743818226005	-1.10862429659714	-0.834346844737565	-1.16468666886928
REGL	0	0.427319909815109	0	0	0
PIM2	2.77057457564077	0.72273004588616	-0.66203244760897	-0.54042114977204	-0.88338985710586
GJA5	0.441872286814815	0.927817693224965	0	-0.511164305983105	-0.497456355286065
SLC17A5	0	0	1.75913086953934	1.58724795716868	1.30247162177695
HGF	0	0.34794650489601	0	0.28379138984373	0
PIPOX	-1.2692278044781	-0.865742013367965	-1.7080279747966	2.5904941584398	0
EPHB4	0.898136642703745	0.799752616768165	1.10697940624807	0.777307289016226	0
SOX18	0	0	-0.404776915045275	0	0
SERPINA10	0	0	0	0	0
WDR23	0	-0.583070657088966	0	0.928331664251474	0.725178755313655
INSIG1	0	-1.34553846525651	1.62135699289898	0	0
SYNGR1	0	-0.66245459440973	0.645840627115	0.46100503847802	0
TEX15	0	1.13257450139255	0	0	0
REEP2	-1.71899985119203	-1.72026090552749	-1.47810612477008	0	0
CDK3	0	0	0	0	0
HSPA12A	-6.04393493863951	-5.98000632029416	-5.81111083512752	-2.32844082772239	-3.73990470672521
REPIN1	0	-2.50103234395039	0.986592058884555	0.544533726876614	1.77389744662724
ARL8B	-1.31273053116465	-1.99689991005029	-1.97757500514195	-0.795552988662649	-1.54745095699451
PDE4A	-0.53807392148891	-0.4403624458799	0	-0.34577505226585	-0.43836283186218
CAPZB	0.493149354870694	-0.635777476440596	-1.38599825571949	1.03421969107602	0.780772566999435
SATB1	-2.68349434657168	-4.73270518941716	-4.34596076516578	-1.72739732547449	-0.875913232464049
VPS45	-0.711995262065891	-1.45270455587455	0.9153175703843	0	0
PPM1D	0.707734531483055	-0.595219566399845	-0.617569326470515	0.937520459448535	2.82914915504815
TP53BP2	-1.18207953602485	-2.28993279843106	0	0	0
GINS2	2.47156655570284	1.34247722699119	2.15268594850799	1.6943955372006	3.75006643423451
CYP1B1	2.08603533482535	0	2.49268951848497	1.19559823067162	0
CACNA1G	-0.535143525688921	-0.37563829985556	-0.36771986678049	-0.3053637933513	-0.65008224068947
VGLL4	0	-1.48694772810368	-0.554784480313285	1.27276154057345	1.99281904041759
XYLT1	-2.22222485715476	-2.36949841814849	-3.06353315154102	-1.15543079717408	0
ROS1	0	0.336096467864951	0	-0.421956492318299	-0.414103861777339
BRWD1	0.397784278318565	0	1.57962126679786	0	0.702077568371205
BMP8B	-0.547616744262765	0	0	0	-0.377707848726096
SLC5A4	0	0.29527511561454	0	0	0
SLC6A3	0	0	0	0	0
C16orf53	1.0361809065324	0	1.16914429630399	1.11151156098958	1.70825601728586
APC2	-0.707309629192579	-0.382727736127589	0	0	0
GOLPH3L	0	0	3.135069212733	1.52178670632236	1.09974525184417
ZBTB17	-0.289816337604845	-0.483959377018915	-0.168978740910105	0	0.496097813690005
SLC19A2	0.65342838403147	1.82712615356983	3.98338040705418	2.35106651873379	2.04747898725616
C6orf54	-0.11207322820388	0	0	0	-0.22432902892939
C9	0	0.284552444613805	0.501888029751025	0	0
C6orf134	-2.75029349315482	-2.05339468893491	-2.45863208367608	0	1.68671285999073
PVR	-0.12461259348069	-0.24854052000514	1.11231409289527	-0.254752563347449	-0.24512522130236
ZBED5	0.328365115084464	0	0	0	0.519898454833664
LTA4H	1.55186418018059	-0.590273181016039	0.739056097952369	0	0
ARTN	2.26185726866434	0	1.12944799561663	-0.45752438402158	-0.33041642228721
MAGEA4	0	4.52220664374484	2.99432713983989	0	0
IFIT3	0.4845919481968	1.91049641172474	-0.590928650402989	2.30210509136625	1.27637088612864
PDE3B	0	0	0	0	0
GNRH2	0	0	0	-0.609847261057965	-0.419408369899785
